INFO 2022-07-28 22:43:57,422 database not connected
ERROR 2022-07-29 22:02:24,180 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,181 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,182 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,183 Data inserted
INFO 2022-07-29 22:02:24,187 Data inserted
ERROR 2022-07-29 22:02:24,190 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,191 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,191 Data inserted
ERROR 2022-07-29 22:02:24,194 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,194 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,195 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,196 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,197 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,198 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,199 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,199 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,200 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,201 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,202 Data inserted
ERROR 2022-07-29 22:02:24,205 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,205 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,206 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,207 Data inserted
ERROR 2022-07-29 22:02:24,209 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,210 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,211 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,212 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,213 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,214 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,214 Data inserted
ERROR 2022-07-29 22:02:24,218 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,218 Data inserted
ERROR 2022-07-29 22:02:24,221 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,222 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,223 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,224 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,225 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,225 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,226 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,227 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,227 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,228 Data inserted
INFO 2022-07-29 22:02:24,231 Data inserted
INFO 2022-07-29 22:02:24,239 Data inserted
ERROR 2022-07-29 22:02:24,252 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,255 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,259 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,260 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,261 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,263 Data inserted
INFO 2022-07-29 22:02:24,272 Data inserted
ERROR 2022-07-29 22:02:24,275 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,276 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,277 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,279 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,280 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,281 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,281 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,283 Data inserted
ERROR 2022-07-29 22:02:24,286 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,287 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,288 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,288 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,289 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,289 Data inserted
ERROR 2022-07-29 22:02:24,292 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,293 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,294 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,295 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,296 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,298 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,298 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,300 Data inserted
ERROR 2022-07-29 22:02:24,302 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,303 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,304 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,304 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,305 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,306 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,307 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,309 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,310 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,311 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,313 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,314 Data inserted
ERROR 2022-07-29 22:02:24,317 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,318 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,319 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,320 Data inserted
ERROR 2022-07-29 22:02:24,323 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,324 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,325 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,326 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,327 Data inserted
INFO 2022-07-29 22:02:24,330 Data inserted
INFO 2022-07-29 22:02:24,332 Data inserted
ERROR 2022-07-29 22:02:24,335 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,336 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,337 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,338 Data inserted
INFO 2022-07-29 22:02:24,340 Data inserted
ERROR 2022-07-29 22:02:24,343 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,344 Data inserted
ERROR 2022-07-29 22:02:24,346 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,347 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,348 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,348 Data inserted
INFO 2022-07-29 22:02:24,351 Data inserted
ERROR 2022-07-29 22:02:24,353 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,354 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,355 Data inserted
ERROR 2022-07-29 22:02:24,358 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,359 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,359 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,360 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,361 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,361 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,362 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,363 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,364 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,364 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,365 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,366 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,367 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,368 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,368 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,369 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,370 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,371 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,371 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,373 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,374 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,375 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,377 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,378 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,379 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,380 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,380 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,381 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,382 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,383 Data inserted
ERROR 2022-07-29 22:02:24,385 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,386 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,387 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,387 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,389 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,389 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,390 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,390 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,391 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,392 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,393 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,394 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,395 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,395 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,396 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,396 Data inserted
ERROR 2022-07-29 22:02:24,399 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,400 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,400 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,401 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,402 Data inserted
ERROR 2022-07-29 22:02:24,404 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,405 Data inserted
ERROR 2022-07-29 22:02:24,407 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,407 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,408 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,408 Data inserted
ERROR 2022-07-29 22:02:24,410 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,411 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,411 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,412 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,412 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,413 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,414 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,414 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,415 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,415 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,416 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,417 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,417 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,418 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,418 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,419 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,419 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,420 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,421 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,421 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,422 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,422 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,423 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,423 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,424 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,424 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,425 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,426 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,426 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,427 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,427 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,428 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,428 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,429 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,429 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,430 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,430 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,431 Data inserted
ERROR 2022-07-29 22:02:24,433 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,434 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,434 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,435 Data inserted
ERROR 2022-07-29 22:02:24,437 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,438 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,438 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,439 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,439 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,440 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,441 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,442 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,444 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,444 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,445 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,446 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,447 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,448 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,449 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,449 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,450 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,450 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,451 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,451 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,452 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,453 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,454 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,454 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,455 Data inserted
INFO 2022-07-29 22:02:24,458 Data inserted
ERROR 2022-07-29 22:02:24,460 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,461 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,461 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,462 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,462 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,463 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,464 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,464 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,465 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,465 Data inserted
ERROR 2022-07-29 22:02:24,468 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,469 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,469 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,470 Data inserted
INFO 2022-07-29 22:02:24,472 Data inserted
ERROR 2022-07-29 22:02:24,475 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,476 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,476 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,477 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,478 Data inserted
ERROR 2022-07-29 22:02:24,481 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,481 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,482 Data inserted
ERROR 2022-07-29 22:02:24,484 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,485 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,486 Data inserted
ERROR 2022-07-29 22:02:24,488 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,489 Data inserted
ERROR 2022-07-29 22:02:24,491 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,491 Data inserted
ERROR 2022-07-29 22:02:24,494 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,494 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,495 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,496 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,497 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,497 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,498 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,499 Data inserted
ERROR 2022-07-29 22:02:24,501 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,501 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,502 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,503 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,503 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,504 Data inserted
ERROR 2022-07-29 22:02:24,506 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,507 Data inserted
ERROR 2022-07-29 22:02:24,509 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,510 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,510 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,511 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,511 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,512 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,512 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,514 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,514 Data inserted
ERROR 2022-07-29 22:02:24,517 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,518 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,518 Data inserted
ERROR 2022-07-29 22:02:24,520 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,521 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,522 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,522 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,523 Data inserted
ERROR 2022-07-29 22:02:24,525 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,526 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,527 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,528 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,529 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,530 Data inserted
INFO 2022-07-29 22:02:24,533 Data inserted
ERROR 2022-07-29 22:02:24,536 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,537 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,538 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,539 Data inserted
ERROR 2022-07-29 22:02:24,541 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,542 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,543 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,544 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,545 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,546 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,547 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,547 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,548 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,548 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,549 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,550 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,550 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,551 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,551 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,552 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,553 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,553 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,554 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,554 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,555 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,555 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,556 Data inserted
INFO 2022-07-29 22:02:24,559 Data inserted
ERROR 2022-07-29 22:02:24,562 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,563 1054 (42S22): Unknown column 'None' in 'field list'
ERROR 2022-07-29 22:02:24,564 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,565 Data inserted
INFO 2022-07-29 22:02:24,568 Data inserted
ERROR 2022-07-29 22:02:24,571 1054 (42S22): Unknown column 'None' in 'field list'
INFO 2022-07-29 22:02:24,572 Data inserted
ERROR 2022-07-29 22:02:24,574 1054 (42S22): Unknown column 'None' in 'field list'
